origin_city_name,dest_city_name,n,distance_km,duration_min,duration_mean,duration_max,price_mean
"Paris, Île-de-France, France","Biganos, Nouvelle-Aquitaine, France",25,531.9606981152314,2.716666666666667,4.298,9.683333333333334,80.52
"Charleroi, Wallonie, Belgique","Paris, Île-de-France, France",25,229.26068229164912,2.6666666666666665,4.4239999999999995,13.5,48.38
"Saint-Dizier, Grand-Est, France","Paris, Île-de-France, France",25,191.7084141666189,2.05,4.822,17.166666666666668,28.496
"Avignon, Provence-Alpes-Côte d'Azur, France","Saint-Étienne, Auvergne-Rhône-Alpes, France",25,168.68103754204665,3.0,5.480666666666667,20.833333333333332,34.576
"Lyon, Auvergne-Rhône-Alpes, France","Troyes, Grand-Est, France",25,290.487105416374,3.5,6.1226666666666665,25.333333333333332,32.488
"Arras, Hauts-de-France, France","Massy, Île-de-France, France",25,177.24467447062565,1.8333333333333333,7.007999999999999,25.5,38.732
"Paris, Île-de-France, France","Montluçon, Auvergne-Rhône-Alpes, France",25,280.2698105347869,3.1666666666666665,7.147333333333333,32.88333333333333,36.672000000000004
"Torino, Piemonte, Italia","Grenoble, Auvergne-Rhône-Alpes, France",25,154.49934153716526,3.0,8.263333333333334,22.5,38.5
"Toulouse, Occitanie, France","Grenoble, Auvergne-Rhône-Alpes, France",25,381.8715007453811,4.8,10.035333333333334,23.666666666666668,36.664
"Louvigny, Grand-Est, France","Marseille, Provence-Alpes-Côte d'Azur, France",25,631.43782463182,7.416666666666667,11.175333333333333,37.06666666666667,69.34
"London, England, United Kingdom","Liverpool, England, United Kingdom",25,286.1576888936503,5.5,12.140666666666666,24.166666666666668,26.3988
"Bruxelles, Bruxelles-Capitale, Belgique","Avignon, Provence-Alpes-Côte d'Azur, France",25,766.1177761668799,6.083333333333333,12.306,33.833333333333336,75.388
"Toulouse, Occitanie, France","Amsterdam, Noord-Holland, Nederland",25,1007.5100533007545,10.166666666666666,20.244666666666667,39.916666666666664,87.54
"Rennes, Bretagne, France","Caen, Normandie, France",24,155.3950344354446,1.6666666666666667,1.9305555555555554,3.3333333333333335,13.854166666666666
"Angers, Pays-de-la-Loire, France","Rennes, Bretagne, France",24,106.39139635380042,1.5,2.0034722222222223,6.0,8.791666666666666
"Paris, Île-de-France, France","Deauville, Normandie, France",24,174.63518543675022,2.0,2.513888888888889,4.833333333333333,15.0
"Paris, Île-de-France, France","Châlons-en-Champagne, Grand-Est, France",24,146.38225105835866,2.0,2.872916666666667,5.083333333333333,34.825
"Aix-en-provence, Provence-Alpes-Côte d'Azur, France","Nice, Provence-Alpes-Côte d'Azur, France",24,143.07738405682042,1.6666666666666667,3.860416666666667,11.016666666666667,24.754166666666666
"Avignon, Provence-Alpes-Côte d'Azur, France","Lyon, Auvergne-Rhône-Alpes, France",24,201.45020986903296,1.8333333333333333,4.413194444444445,22.666666666666668,17.166666666666668
"Soissons, Hauts-de-France, France","Rennes, Bretagne, France",24,393.8040249867123,3.9,5.496527777777778,14.033333333333333,78.40416666666665
"Bruxelles, Bruxelles-Capitale, Belgique","Dortmund, Nordrhein-Westfalen, Deutschland",24,231.03601240619895,2.5,6.772222222222222,25.416666666666668,64.77499999999999
"Genève, Genève, Schweiz","Marseille, Provence-Alpes-Côte d'Azur, France",24,329.5635595184894,4.0,7.184027777777778,25.083333333333332,32.329166666666666
"Chartres, Centre-Val de Loire, France","Aurillac, Auvergne-Rhône-Alpes, France",24,398.84443632974916,8.8,9.365277777777777,10.166666666666666,97.875
"Caen, Normandie, France","Clermont-Ferrand, Auvergne-Rhône-Alpes, France",24,458.0022644135043,6.466666666666667,14.862499999999999,46.666666666666664,61.25833333333333
"Montpellier, Occitanie, France","Rennes, Bretagne, France",24,659.3223016333329,7.333333333333333,20.661805555555556,32.75,64.83749999999999
"Nice, Provence-Alpes-Côte d'Azur, France","Marseille, Provence-Alpes-Côte d'Azur, France",23,154.10005905792784,1.8333333333333333,2.4057971014492754,2.8333333333333335,15.826086956521738
"Blois-Chambord, Centre-Val de Loire, France","Paris, Île-de-France, France",23,159.70975837826282,1.5666666666666667,2.8855072463768114,7.616666666666666,35.80434782608695
"Grenoble, Auvergne-Rhône-Alpes, France","Le Grau-du-Roi, Occitanie, France",23,222.6393633256104,3.0,3.405797101449275,4.0,21.23913043478261
"Antibes, Provence-Alpes-Côte d'Azur, France","Marseille, Provence-Alpes-Côte d'Azur, France",23,144.88897458912294,1.8333333333333333,4.720289855072464,14.083333333333334,22.208695652173912
"Marseille, Provence-Alpes-Côte d'Azur, France","Genève, Genève, Schweiz",23,329.5635595184894,3.8333333333333335,4.932608695652174,7.016666666666667,37.547826086956526
"Paris, Île-de-France, France","Issoire, Auvergne-Rhône-Alpes, France",23,372.89993854362314,3.8333333333333335,5.04927536231884,10.166666666666666,42.93913043478261
"Bordeaux, Nouvelle-Aquitaine, France","Niort, Nouvelle-Aquitaine, France",23,164.01530505144697,1.8333333333333333,5.711594202898551,32.166666666666664,16.243478260869566
"Limoges, Nouvelle-Aquitaine, France","Paris, Île-de-France, France",23,344.6730307448569,3.5,7.4913043478260875,26.766666666666666,33.778260869565216
"Perpignan, Occitanie, France","Lyon, Auvergne-Rhône-Alpes, France",23,374.58137077098564,3.6166666666666667,7.666666666666667,26.2,58.61739130434783
"Aix-en-provence, Provence-Alpes-Côte d'Azur, France","Saint-Raphaël, Provence-Alpes-Côte d'Azur, France",23,107.42637268265888,2.3833333333333333,7.718115942028986,34.06666666666667,25.169565217391302
"Paris, Île-de-France, France","Quimper, Bretagne, France",23,484.89251040300485,3.9,11.233333333333334,35.916666666666664,61.460869565217386
"London, England, United Kingdom","Liège, Wallonie, Belgique",23,410.36186893463616,5.333333333333333,13.027536231884058,36.833333333333336,45.583043478260876
"Montpellier, Occitanie, France","Lens, Hauts-de-France, France",23,763.920330640386,5.583333333333333,14.025362318840578,29.916666666666668,82.70869565217392
"Paris, Île-de-France, France","Lillers, Hauts-de-France, France",22,190.79528264820058,1.7666666666666666,3.075757575757576,11.3,22.554545454545455
"Muret, Occitanie, France","Bordeaux, Nouvelle-Aquitaine, France",22,214.71566977457957,2.3333333333333335,3.2492424242424245,11.733333333333333,20.7
"Rezé, Pays-de-la-Loire, France","Morlaix, Bretagne, France",22,231.07337258889103,3.0,4.017424242424242,5.833333333333333,29.731818181818184
"Luxembourg, Canton Luxembourg, Luxembourg","Liège, Wallonie, Belgique",22,120.09843173546311,1.1666666666666667,4.066666666666666,12.333333333333334,20.509090909090908
"Paris, Île-de-France, France","Vitré, Bretagne, France",22,274.7456683701813,2.216666666666667,4.093181818181818,7.5,47.872727272727275
"Gardanne, Provence-Alpes-Côte d'Azur, France","Paris, Île-de-France, France",22,645.5081313707012,4.116666666666666,5.197727272727272,9.333333333333334,80.6590909090909
"Bruxelles, Bruxelles-Capitale, Belgique","Nantes, Pays-de-la-Loire, France",22,583.6684614094576,4.583333333333333,5.582575757575757,7.616666666666666,118.04545454545455
"Guingamp, Bretagne, France","Paris, Île-de-France, France",22,408.9812011629809,2.7666666666666666,5.8984848484848476,27.083333333333332,47.64545454545455
"Montpellier, Occitanie, France","Saint-Étienne, Auvergne-Rhône-Alpes, France",22,207.95431017481528,2.783333333333333,6.365909090909091,26.15,53.83181818181818
"Lyon, Auvergne-Rhône-Alpes, France","Fréjus, Provence-Alpes-Côte d'Azur, France",22,299.4899720672297,3.5833333333333335,7.244696969696969,24.45,53.68636363636363
"Paris, Île-de-France, France","Bruges, Vlaanderen, Belgique",22,269.8907259305259,3.0,8.022727272727273,27.0,19.836363636363636
"Chalon-sur-Saône, Bourgogne-Franche-Comté, France","Annecy, Auvergne-Rhône-Alpes, France",22,139.13120661516572,2.5,8.370454545454546,36.333333333333336,22.599999999999998
"Pau, Nouvelle-Aquitaine, France","Paris, Île-de-France, France",22,651.2601201803012,7.666666666666667,9.238636363636363,18.916666666666668,57.17272727272727
"Lille, Hauts-de-France, France","Angers, Pays-de-la-Loire, France",22,440.1463028190923,5.666666666666667,9.65530303030303,26.083333333333332,31.49090909090909
"Lyon, Auvergne-Rhône-Alpes, France","Bruxelles, Bruxelles-Capitale, Belgique",22,565.0878821933926,6.5,9.815151515151515,27.333333333333332,74.17727272727274
"Valence, Auvergne-Rhône-Alpes, France","Rouen, Normandie, France",22,578.0394865742705,4.316666666666666,9.975757575757576,27.433333333333334,96.2409090909091
"Lille, Hauts-de-France, France","Avignon, Provence-Alpes-Côte d'Azur, France",22,754.7465631872914,5.75,10.766666666666667,15.333333333333334,77.05454545454546
"Lille, Hauts-de-France, France","Toulon, Provence-Alpes-Côte d'Azur, France",22,862.7139932823316,6.2,13.143181818181818,33.016666666666666,130.0681818181818
"Chambéry, Auvergne-Rhône-Alpes, France","Toulouse, Occitanie, France",22,415.09844778536404,6.016666666666667,13.612878787878788,28.05,44.731818181818184
"Bruxelles, Bruxelles-Capitale, Belgique","Montpellier, Occitanie, France",22,804.6062750160434,9.5,17.272727272727273,27.333333333333332,53.54545454545455
"Liège, Wallonie, Belgique","Lisboa, Área Metropolitana de Lisboa, Portugal",22,1754.3053963666089,17.0,39.24242424242424,57.666666666666664,103.32727272727271
"Rodez, Occitanie, France","Toulouse, Occitanie, France",21,121.67066152605845,1.6666666666666667,1.9761904761904763,3.1666666666666665,10.69047619047619
"Lausanne, Vaud, Schweiz","Lyon, Auvergne-Rhône-Alpes, France",21,162.02188339682056,2.3333333333333335,2.746031746031746,3.5,16.904761904761905
"Milano, Lombardia, Italia","Genova, Liguria, Italia",21,118.56698041276098,1.5,2.861111111111111,19.916666666666668,11.17142857142857
"Lyon, Auvergne-Rhône-Alpes, France","Nîmes, Occitanie, France",21,217.57045065902747,1.9166666666666667,3.456349206349206,6.083333333333333,35.50952380952381
"Compiègne, Hauts-de-France, France","Bruxelles, Bruxelles-Capitale, Belgique",21,190.40288093425085,2.283333333333333,3.496031746031746,5.733333333333333,89.5142857142857
"Muret, Occitanie, France","Pessac, Nouvelle-Aquitaine, France",21,215.77785608156117,2.3333333333333335,3.5142857142857142,13.15,21.476190476190474
"Grigny-le-Sablon, Auvergne-Rhône-Alpes, France","Béziers, Occitanie, France",21,281.81199316007684,3.3333333333333335,4.238095238095238,5.166666666666667,28.80952380952381
"Clermont-Ferrand, Auvergne-Rhône-Alpes, France","Chambéry, Auvergne-Rhône-Alpes, France",21,221.4682734467712,3.8333333333333335,5.073015873015873,7.083333333333333,35.46190476190476
"Nancy, Grand-Est, France","Lille, Hauts-de-France, France",21,312.54788331218174,4.166666666666667,5.294444444444444,10.416666666666666,33.32380952380952
"Paris, Île-de-France, France","Plounerin, Bretagne, France",21,435.3009722826718,5.0,5.666666666666667,6.833333333333333,37.92857142857143
"Massy, Île-de-France, France","Bordeaux, Nouvelle-Aquitaine, France",21,484.54858000021574,2.6666666666666665,7.654761904761905,27.333333333333332,73.14285714285714
"Marseille, Provence-Alpes-Côte d'Azur, France","Pau, Nouvelle-Aquitaine, France",21,464.1731419572879,5.5,8.107936507936508,20.5,55.37619047619048
"Paris, Île-de-France, France","Luxembourg, Canton Luxembourg, Luxembourg",21,286.98808800474995,2.95,8.31984126984127,31.5,30.676190476190477
"Moulins, Auvergne-Rhône-Alpes, France","Paris, Île-de-France, France",21,264.6182719697349,3.05,9.776190476190475,30.316666666666666,40.37142857142857
"Aix-en-provence, Provence-Alpes-Côte d'Azur, France","Clermont-Ferrand, Auvergne-Rhône-Alpes, France",21,312.0563252133996,4.1,11.44047619047619,31.666666666666668,64.05238095238094
"Arras, Hauts-de-France, France","Toulon, Provence-Alpes-Côte d'Azur, France",21,831.803964569238,5.833333333333333,13.63968253968254,32.65,107.11428571428571
"Les Sables-d'Olonne, Pays de la Loire, France","Arles, Provence-Alpes-Côte d'Azur, France",21,592.4895352143881,7.333333333333333,15.834126984126984,31.15,94.70476190476191
"Orléans, Centre-Val de Loire, France","Torino, Piemonte, Italia",21,543.2151039089534,8.666666666666666,17.599206349206348,38.166666666666664,62.24285714285714
"Toulouse, Occitanie, France","Caen, Normandie, France",21,633.7550655377502,8.066666666666666,18.22063492063492,32.25,53.714285714285715
"Bruxelles, Bruxelles-Capitale, Belgique","Lille, Hauts-de-France, France",20,91.03913850708265,1.1666666666666667,1.3666666666666667,1.8333333333333333,8.9
"Perpignan, Occitanie, France","Valence, Auvergne-Rhône-Alpes, France",20,295.4326318788117,3.316666666666667,3.975833333333333,5.283333333333333,53.80500000000001
"Lille, Hauts-de-France, France","Liège, Wallonie, Belgique",20,176.51746957633736,2.3666666666666667,4.248333333333333,21.416666666666668,41.755
"Marseille, Provence-Alpes-Côte d'Azur, France","Cannes, Provence-Alpes-Côte d'Azur, France",20,135.62394216850592,1.6666666666666667,4.363333333333333,16.15,28.439999999999998
"Paris, Île-de-France, France","Amsterdam Aeroport, Noord-Holland, Nederland",20,432.4888990396893,3.4833333333333334,5.4591666666666665,7.166666666666667,93.275
"Amiens, Hauts-de-France, France","Nantes, Pays-de-la-Loire, France",20,407.0792644112881,4.416666666666667,5.476666666666667,10.416666666666666,89.89500000000001
"Toulon, Provence-Alpes-Côte d'Azur, France","Toulouse, Occitanie, France",20,365.95938778823876,4.333333333333333,5.6975,8.033333333333333,49.980000000000004
"Bonneval, Centre-Val de Loire, France","Rennes, Bretagne, France",20,226.80435824462194,2.0,6.499166666666666,24.766666666666666,62.885000000000005
"Rouen, Normandie, France","Lorient, Bretagne, France",20,375.3331302208921,5.05,7.114166666666667,13.883333333333333,86.825
"Bourges, Centre-Val de Loire, France","Dijon, Bourgogne-Franche-Comté, France",20,200.4339667806214,3.4166666666666665,7.633333333333333,25.25,40.144999999999996
"Paris, Île-de-France, France","Hendaye, Nouvelle-Aquitaine, France",20,689.117635683153,5.25,8.522499999999999,21.05,86.635
"Paris, Île-de-France, France","Saint-Malo, Bretagne, France",20,321.38676904421374,3.7333333333333334,8.602500000000001,30.583333333333332,36.3
"Bruxelles, Bruxelles-Capitale, Belgique","Châteauroux, Centre-Val de Loire, France",20,487.29359244191505,4.45,11.215,26.216666666666665,75.97
"Clermont-Ferrand, Auvergne-Rhône-Alpes, France","La Rochelle, Nouvelle-Aquitaine, France",20,329.5731323250297,5.666666666666667,13.066666666666666,31.333333333333332,74.63
"Dijon, Bourgogne-Franche-Comté, France","Cannes, Provence-Alpes-Côte d'Azur, France",20,447.5959085403545,5.933333333333334,13.4325,27.933333333333334,80.58500000000001
"Dijon, Bourgogne-Franche-Comté, France","Périgueux, Nouvelle-Aquitaine, France",20,411.8352331923576,10.0,16.983333333333334,34.0,29.93
"Deauville, Normandie, France","Paris, Île-de-France, France",19,174.63518543675022,2.0,2.385964912280702,2.8333333333333335,14.921052631578947
"Auxerre, Bourgogne-Franche-Comté, France","Paris, Île-de-France, France",19,148.1834498512921,1.6666666666666667,3.044736842105263,8.916666666666666,22.099999999999998
"Toulouse, Occitanie, France","Marseille, Provence-Alpes-Côte d'Azur, France",19,318.144122905946,3.8333333333333335,4.828947368421052,8.25,29.489473684210523
"Saint-Étienne, Auvergne-Rhône-Alpes, France","Montpellier, Occitanie, France",19,207.95431017481528,2.816666666666667,4.8956140350877195,16.2,50.463157894736845
"Chambéry, Auvergne-Rhône-Alpes, France","Clermont-Ferrand, Auvergne-Rhône-Alpes, France",19,221.4682734467712,4.383333333333334,5.600877192982456,7.75,29.657894736842106
"Nice, Provence-Alpes-Côte d'Azur, France","Nîmes, Occitanie, France",19,229.7709680676551,2.6666666666666665,5.684210526315789,31.916666666666668,20.18421052631579
"Paris Aéroport Orly, Île-de-France, France","Strasbourg, Grand-Est, France",19,393.9919433824286,4.666666666666667,6.074561403508772,17.916666666666668,37.54736842105263
"Bourges, Centre-Val de Loire, France","Châteauroux, Centre-Val de Loire, France",19,61.12048077704694,1.1166666666666667,6.109649122807017,28.833333333333332,19.91578947368421
"Angers, Pays-de-la-Loire, France","Meximieux, Auvergne-Rhône-Alpes, France",19,472.6178390017571,4.983333333333333,6.845614035087719,11.983333333333333,61.31578947368421
"Nîmes, Occitanie, France","Marseille, Provence-Alpes-Côte d'Azur, France",19,101.12533736421572,1.5,7.423684210526316,28.5,25.23157894736842
"Agen, Nouvelle-Aquitaine, France","Marseille, Provence-Alpes-Côte d'Azur, France",19,394.68743348218044,5.6,7.909649122807018,12.333333333333334,46.39473684210526
"Bruxelles, Bruxelles-Capitale, Belgique","Bourgoin-Jallieu, Auvergne-Rhône-Alpes, France",19,587.7446807152241,4.166666666666667,7.9333333333333345,15.416666666666666,65.8736842105263
"Nevers, Bourgogne-Franche-Comté, France","Lyon, Auvergne-Rhône-Alpes, France",19,187.78917408760174,2.8333333333333335,9.141228070175439,24.183333333333334,37.53684210526316
"Caen, Normandie, France","Metz, Grand-Est, France",19,474.97198933597565,4.983333333333333,9.25263157894737,18.5,62.09473684210526
"Liège, Wallonie, Belgique","Tours, Centre-Val de Loire, France",19,506.82828918651046,4.283333333333333,10.148245614035087,31.25,81.23157894736842
"Besançon, Bourgogne-Franche-Comté, France","Nice, Provence-Alpes-Côte d'Azur, France",19,407.89735600658605,6.833333333333333,15.581578947368422,28.833333333333332,57.51052631578948
"Nice, Provence-Alpes-Côte d'Azur, France","Roquebrune-Cap-Martin, Provence-Alpes-Côte d'Azur, France",18,24.254505370602256,0.95,1.901851851851852,10.7,8.055555555555555
"Toulouse, Occitanie, France","Auch, Occitanie, France",18,68.98459800965848,1.6666666666666667,2.848148148148148,11.95,16.055555555555557
"Lyon, Auvergne-Rhône-Alpes, France","Grenoble, Auvergne-Rhône-Alpes, France",18,94.3306639199593,1.0,3.087962962962963,23.833333333333332,8.905555555555557
"Redon, Bretagne, France","Brest, Bretagne, France",18,196.36550806826813,2.933333333333333,3.474074074074074,4.966666666666667,39.1
"Rouen, Normandie, France","Reims, Grand-Est, France",18,211.28357611951068,3.283333333333333,4.308333333333334,6.0,37.61666666666667
"Paris, Île-de-France, France","Charleville-Mézières, Grand-Est, France",18,200.10610523320935,2.033333333333333,4.79537037037037,26.083333333333332,30.422222222222224
"Besançon, Bourgogne-Franche-Comté, France","Strasbourg, Grand-Est, France",18,196.75204171560017,2.6666666666666665,5.617592592592593,23.0,22.655555555555555
"Paris, Île-de-France, France","Nancy, Grand-Est, France",18,278.9270725768499,2.5166666666666666,5.70462962962963,8.833333333333334,36.56666666666667
"Lausanne, Vaud, Schweiz","Versailles, Île-de-France, France",18,421.88230074926963,4.333333333333333,5.712962962962963,8.166666666666666,42.0
"Arles, Provence-Alpes-Côte d'Azur, France","Paris, Île-de-France, France",18,600.1788756133735,3.716666666666667,5.936111111111111,8.833333333333334,69.25
"Annecy, Auvergne-Rhône-Alpes, France","Marseille, Provence-Alpes-Côte d'Azur, France",18,295.59356816466624,4.416666666666667,6.703703703703703,18.083333333333332,52.43333333333333
"Paris, Île-de-France, France","Crest, Auvergne-Rhône-Alpes, France",18,500.66626568496645,5.5,6.712962962962963,11.333333333333334,44.138888888888886
"Narbonne, Occitanie, France","Paris, Île-de-France, France",18,631.2981650015353,4.683333333333334,6.79537037037037,10.833333333333334,91.01111111111112
"Châteauroux, Centre-Val de Loire, France","Rouen, Normandie, France",18,296.19289117353384,4.5,7.080555555555556,16.333333333333332,42.82222222222222
"Paris, Île-de-France, France","Mâcon, Bourgogne-Franche-Comté, France",18,338.3367522005558,3.7333333333333334,7.74537037037037,24.15,54.94444444444444
"Toulouse, Occitanie, France","Roissy-en-France, Île-de-France, France",18,605.0032775652123,6.233333333333333,9.007407407407406,25.033333333333335,71.52777777777777
"Rouen, Normandie, France","Nantes, Pays-de-la-Loire, France",18,311.5005561321981,4.0,11.317592592592593,26.766666666666666,61.49444444444445
"Biarritz, Nouvelle-Aquitaine, France","Lyon, Auvergne-Rhône-Alpes, France",18,565.819761412312,7.516666666666667,12.685185185185185,28.333333333333332,60.34444444444445
"Le Havre, Normandie, France","London, England, United Kingdom",18,224.453085882248,8.75,12.88888888888889,21.833333333333332,55.28888888888889
"Paris, Île-de-France, France","Carcassonne, Occitanie, France",18,626.6444311990393,5.633333333333334,13.406481481481482,35.916666666666664,83.73333333333333
"Tourcoing, Hauts-de-France, France","Marseille, Provence-Alpes-Côte d'Azur, France",18,842.6985050371326,5.7,14.747222222222222,39.0,96.93333333333334
"Poitiers, Nouvelle-Aquitaine, France","Saint-Étienne, Auvergne-Rhône-Alpes, France",18,338.7547655076895,5.45,15.558333333333334,39.25,96.74444444444445
"München, Bayern, Deutschland","Paris, Île-de-France, France",18,684.3266995061635,6.3,17.24537037037037,37.53333333333333,89.74444444444445
"Paris, Île-de-France, France","Lisboa, Área Metropolitana de Lisboa, Portugal",18,1449.9593464292877,18.333333333333332,39.90277777777778,56.166666666666664,89.95
"Bruz, Bretagne, France","Vannes, Bretagne, France",17,84.92428657919933,1.1666666666666667,1.6352941176470588,3.8333333333333335,11.294117647058824
"Le Mans, Pays-de-la-Loire, France","Nantes, Pays-de-la-Loire, France",17,153.98934104895957,1.8333333333333333,2.4166666666666665,6.083333333333333,13.441176470588236
"Saint-Étienne, Auvergne-Rhône-Alpes, France","Marseille, Provence-Alpes-Côte d'Azur, France",17,250.68704553856875,3.3333333333333335,3.8529411764705883,5.333333333333333,25.647058823529413
"Amsterdam, Noord-Holland, Nederland","Bruxelles, Bruxelles-Capitale, Belgique",17,176.29204326473095,2.716666666666667,4.192156862745098,6.916666666666667,43.89411764705883
"Marmande, Nouvelle-Aquitaine, France","Toulouse, Occitanie, France",17,142.53651140830777,1.6666666666666667,5.350980392156863,14.7,25.823529411764707
"Lyon, Auvergne-Rhône-Alpes, France","Europa Park Rust, Baden-Württemberg, Deutschland",17,353.49875102259017,4.166666666666667,6.323529411764706,11.5,34.49411764705882
"Sedan, Grand-Est, France","Paris, Île-de-France, France",17,209.4422255658525,2.183333333333333,7.172549019607843,26.216666666666665,47.56470588235294
"Toulouse, Occitanie, France","Barcelona, Cataluña, España",17,254.7223049188606,3.8333333333333335,7.897058823529412,39.416666666666664,29.570588235294117
"Paris, Île-de-France, France","Bourg-lès-Valence, Auvergne-Rhône-Alpes, France",17,472.56150320497983,6.0,7.970588235294118,11.333333333333334,40.98235294117647
"Tours, Centre-Val de Loire, France","Liège, Wallonie, Belgique",17,506.82828918651046,4.3,8.220588235294118,13.1,89.04705882352941
"Marseille, Provence-Alpes-Côte d'Azur, France","Clermont-Ferrand, Auvergne-Rhône-Alpes, France",17,329.46851618461505,4.833333333333333,8.920588235294119,28.25,40.95882352941176
"Paris, Île-de-France, France","Morlaix, Bretagne, France",17,455.998496577945,3.35,9.152941176470588,24.416666666666668,69.63529411764705
"Paris, Île-de-France, France","Lourdes, Occitanie, France",17,665.23539809402,5.3,9.825490196078432,17.333333333333332,70.02352941176471
"Caen, Normandie, France","Lyon, Auvergne-Rhône-Alpes, France",17,543.6036607608968,5.733333333333333,10.333333333333332,14.666666666666666,47.51764705882353
"Amsterdam, Noord-Holland, Nederland","Berlin, Berlin, Deutschland",17,580.4646503003428,8.833333333333334,11.740196078431373,16.75,39.60588235294117
"Madrid, Comunidad de Madrid, España","Barcelona, Cataluña, España",17,505.4122726771927,6.0,11.94607843137255,33.0,60.9
"Paris, Île-de-France, France","Birmingham, England, United Kingdom",17,505.4279580241686,10.083333333333334,12.19607843137255,14.583333333333334,46.05235294117647
"Marseille, Provence-Alpes-Côte d'Azur, France","Limoges, Nouvelle-Aquitaine, France",17,430.37354494523197,7.0,13.105882352941178,22.683333333333334,66.3
"Avignon, Provence-Alpes-Côte d'Azur, France","Bruxelles, Bruxelles-Capitale, Belgique",17,766.1177761668799,6.333333333333333,13.284313725490197,24.5,102.06470588235294
"Brive-la-Gaillarde, Nouvelle-Aquitaine, France","Montpellier, Occitanie, France",17,258.532957224113,6.016666666666667,15.812745098039215,30.016666666666666,41.84705882352941
"Lyon, Auvergne-Rhône-Alpes, France","Berlin, Berlin, Deutschland",17,974.8027535180046,19.333333333333332,24.44607843137255,37.5,62.51176470588236
"Alençon, Normandie, France","Nantes, Pays-de-la-Loire, France",16,178.81031409314159,2.1666666666666665,2.890625,4.833333333333333,32.75625
"Annecy, Auvergne-Rhône-Alpes, France","Saint-Quentin Fallavier, Auvergne-Rhône-Alpes, France",16,84.99279247651687,1.1666666666666667,3.309375,4.016666666666667,26.44375
"Orléans, Centre-Val de Loire, France","Sens, Bourgogne-Franche-Comté, France",16,106.26469014165548,2.966666666666667,3.357291666666667,4.033333333333333,34.88125
"Clermont-Ferrand, Auvergne-Rhône-Alpes, France","Moulins, Auvergne-Rhône-Alpes, France",16,90.20825391169575,1.1666666666666667,3.45,12.25,17.3125
"Le Mans, Pays-de-la-Loire, France","Rouen, Normandie, France",16,172.90896102724486,2.0,4.686458333333333,7.666666666666667,23.0
"Bruxelles, Bruxelles-Capitale, Belgique","Caen, Normandie, France",16,381.85509598457764,4.3,5.214583333333334,8.1,88.45625
"Caen, Normandie, France","Bruxelles, Bruxelles-Capitale, Belgique",16,381.85509598457764,4.4,5.288541666666666,7.3,81.6375
"Reims, Grand-Est, France","Rouen, Normandie, France",16,211.28357611951068,3.25,5.520833333333333,9.083333333333334,30.05625
"Soissons, Hauts-de-France, France","Strasbourg, Grand-Est, France",16,334.1911250601404,4.116666666666666,5.897916666666667,15.75,98.6
"Nantes, Pays-de-la-Loire, France","Bruxelles, Bruxelles-Capitale, Belgique",16,583.6684614094576,5.033333333333333,5.921875,8.133333333333333,118.35625
"Dijon, Bourgogne-Franche-Comté, France","Clermont-Ferrand, Auvergne-Rhône-Alpes, France",16,227.94680141443797,3.3333333333333335,6.067708333333333,14.0,26.7375
"Paris, Île-de-France, France","Dax, Nouvelle-Aquitaine, France",16,627.0588097118538,4.266666666666667,6.704166666666667,10.666666666666666,90.55
"Perpignan, Occitanie, France","Marseille, Provence-Alpes-Côte d'Azur, France",16,212.40066286396498,3.3333333333333335,6.779166666666667,22.266666666666666,41.01875
"Paris, Île-de-France, France","Liège, Wallonie, Belgique",16,305.19643706030035,3.5,7.96875,22.583333333333332,29.6
"Marseille, Provence-Alpes-Côte d'Azur, France","Avignon, Provence-Alpes-Côte d'Azur, France",16,85.99292939937804,1.0,8.458333333333334,20.5,12.49375
"Lille, Hauts-de-France, France","Périgueux, Nouvelle-Aquitaine, France",16,636.2034140294058,6.4,8.5,15.416666666666666,104.325
"Paris, Île-de-France, France","Aachen, Nordrhein-Westfalen, Deutschland",16,342.91084940851226,3.716666666666667,8.611458333333333,15.7,80.55625
"Saint-Omer, Hauts-de-France, France","Bordeaux, Nouvelle-Aquitaine, France",16,691.5386895906938,6.283333333333333,8.760416666666666,13.683333333333334,82.65625
"Paris, Île-de-France, France","Royan, Nouvelle-Aquitaine, France",16,439.2186989809167,3.8333333333333335,9.576041666666667,29.216666666666665,59.7375
"Strasbourg, Grand-Est, France","Nantes, Pays-de-la-Loire, France",16,706.3511492317195,4.883333333333334,9.910416666666666,33.983333333333334,134.65625
"Bourgoin-Jallieu, Auvergne-Rhône-Alpes, France","Bordeaux, Nouvelle-Aquitaine, France",16,466.2747840691706,5.666666666666667,11.803125,26.783333333333335,58.168749999999996
"Lille, Hauts-de-France, France","Aix-en-provence, Provence-Alpes-Côte d'Azur, France",16,811.1690171720879,5.116666666666666,12.652083333333334,37.333333333333336,113.275
"Bordeaux, Nouvelle-Aquitaine, France","Valence, Auvergne-Rhône-Alpes, France",16,430.73316445784025,5.85,13.313541666666666,23.616666666666667,73.39375
"Genève, Genève, Schweiz","Toulouse, Occitanie, France",16,468.85615262955105,6.166666666666667,14.0375,35.03333333333333,64.05
"Frankfurt, Hessen, Deutschland","Rouen, Normandie, France",16,549.2353545083527,6.033333333333333,15.870833333333334,26.916666666666668,68.73125
"Bordeaux, Nouvelle-Aquitaine, France","Dijon, Bourgogne-Franche-Comté, France",16,513.002212842097,7.183333333333334,16.003125,29.7,81.25
